col0,col1,col2,col3,col4
square Vermenouze,1933-01-01,8.0,rue Mouffetard,5th arrondissement of Paris
square du Nouveau-Belleville,1972-01-01,10.5,rue du Pressoir,20th arrondissement of Paris
square de la Guyenne,1932-01-01,18.0,rue Mendelssohn,20th arrondissement of Paris
square de la Gascogne,1932-01-01,18.0,boulevard Davout,20th arrondissement of Paris
square du Quercy,1932-01-01,14.5,avenue de la Porte-de-Montreuil,20th arrondissement of Paris
square du Vermandois,1932-01-01,10.4,boulevard Sérurier,19th arrondissement of Paris
square d'Aquitaine,1934-01-01,18.0,avenue de la Porte-Chaumont,19th arrondissement of Paris
square Villaret-de-Joyeuse,1920-01-01,12.0,rue Villaret-de-Joyeuse,17th arrondissement of Paris
square du Thimerais,1932-01-01,14.5,avenue Paul-Adam,17th arrondissement of Paris
square de Vaucluse,1932-01-01,18.0,avenue Brunetière,17th arrondissement of Paris
square de Tocqueville,1912-01-01,11.0,rue de Tocqueville,17th arrondissement of Paris
