col0,col1,col2,col3
Alb Fils Hospital,Göppingen,Göppingen,Germany
Dado Medical,Prague,Prague,Czech Republic
Zaporizhia State Medical University,Zaporizhzhia,Zaporizhzhia,Ukraine
Schwarzwald-Baar Klinikum,Villingen-Schwenningen,Villingen-Schwenningen,Germany
Asklepios Kliniken,Hamburg,Hamburg,Germany
Omsk State Medical University,Omsk,Omsk,Russia
Federation of Swiss Doctors,Bern,Bern,Switzerland
California HealthCare Foundation,Oakland,Oakland,United States of America
Arizona Heart Hospital,Phoenix,Phoenix,United States of America
Canadian Diabetes Association,Toronto,Toronto,Canada
International Federation for Emergency Medicine,West Melbourne,West Melbourne,Australia
University Hospital Brno,Brno,Brno,Czech Republic
University Hospital Ostrava,Ostrava,Ostrava,Czech Republic
Church of the Merciful Sisters of Sts. Karel Boromejský,Prague 1,Prague,Czech Republic
Institute of Clinical and Experimental Medicine,Prague,Prague,Czech Republic
Malteser Waldkrankenhaus Erlangen,Bavaria,Erlangen,Germany
Bundeswehr Medical Service Academy,Bavaria,Munich,Germany
Hywel Dda University Health Board,Wales,Haverfordwest,United Kingdom
Baptist Health System,San Antonio,Texas,United States of America
Krajská Nemocnice Liberec,Liberec,Liberec,Czech Republic
