col0,col1,col2
National Archives of Botswana,Gaborone,1967-01-01
Cyprus State Archives,Nicosia,1972-01-01
National Archives of Cameroon,Yaoundé,1966-01-01
National Archives of Benin,Porto-Novo,1914-01-01
National Archives and Library of Ethiopia,Addis Ababa,1944-01-01
National Library of Iran,Tehran,1937-01-01
National Archives of Tunisia,Tunis,1874-01-01
National Film and Sound Archive,Australian Capital Territory,1984-01-01
National Archives of Australia,Australian Capital Territory,1961-01-01
General Archive of the Nation,La gran bretaña,1989-01-01
National Historical Archive,Madrid,1866-01-01
National Archives of Armenia,Yerevan,1923-01-01
Library and Archives Canada,Ottawa,2004-01-01
National Archive of Iceland,Reykjavík,1882-01-01
National Archives of Ireland,Dublin,1986-01-01
National Archives of Finland,Helsinki,1869-01-01
Österreichisches Staatsarchiv,Vienna,1749-01-01
General State Archives,Athens,1914-01-01
National Archives of Japan,Tokyo,1971-01-01
General Archive of the Nation,Buenos Aires,1821-08-28
