col0,col1,col2
Državni arhiv u Splitu,Split,Croatia
Rijeka State Archive,Rijeka,Croatia
Sofia State Archives,Sofia Capital Municipality,Bulgaria
State archive - Pernik,Pernik,Bulgaria
Veliko Tarnovo State Archives,Veliko Tarnovo,Bulgaria
State Archive - Stara Zagora,Stara Zagora,Bulgaria
Plovdiv State Archives,Plovdiv,Bulgaria
State Archive of the Volhynia Region,Volyn Oblast,Ukraine
Derz͡havnyĭ arkhiv Vinnyt͡sʹkoï oblasti,Vinnytsia,Ukraine
Derz︠h︡avnyĭ arkhiv mista Kyi︠e︡va,Kyiv,Ukraine
State Archives of Schleswig-Holstein,Schleswig,Germany
Thüringisches Staatsarchiv Meiningen,Meiningen,Germany
Bavarian Hauptstaatsarchiv,Maxvorstadt,Germany
Landesarchiv Speyer,Speyer,Germany
Landeshauptarchiv Koblenz,Koblenz,Germany
Hessian State Archive Darmstadt,Darmstadt,Germany
Staatsarchiv Augsburg,Augsburg,Germany
Hessisches Hauptstaatsarchiv,Wiesbaden,Germany
Hessian State Archives,Hesse,Germany
Generallandesarchiv Karlsruhe,Karlsruhe,Germany
