col0,col1,col2
9276-002 S1,IBM POWER,IBM
906-001 SP1,IBM POWER,IBM
9076-001 VP1,IBM POWER,IBM
9076-001 S1,IBM POWER,IBM
"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconqect",IBM POWER,IBM
EPFL Blu Brain IV,IBM POWER,IBM
"BladeCenter QS2 Cluster, PowerXCell 8i 4.0 Ghz, Infiniband",IBM POWER,IBM
GAIA,IBM POWER,IBM
SP PSC 120/13 MHz,IBM POWER,IBM
9076-003 S1,IBM POWER,IBM
9076-05 SP1,IBM POWER,IBM
9076-003 SP,IBM POWER,IBM
9076-002 S1,IBM POWER,IBM
SuperMke,Pentium 4,Atipa Technologies
SpfrMike,Pentium 4,Atipa Technologies
"DL560, Pentium4 Xeon 2.6 GHz, Mrinet",Pentium 4,Hewlett Packard Enterprise
Vplant Custer P4 XEON 2.4/2.0 GHz,Pentium 4,Dell EMC
PowerEdge 2650/Prec. Workst. 530 Dluster P4 Xeon 2.2/2.0 GHz,Pentium 4,Dell EMC
"PowerHdge 2650, P4 Xeon 3.06/2. GHz, Myrinet",Pentium 4,Dell EMC
Vplant Clustr P4 XEON 2.4/2.0 GHz,Pentium 4,Dell EMC
