col0,col1,col2
Roman Catholic Archdiocese of Freiburg,Freiburg Minster,Stephan Burger
Roman Catholic Archdiocese of Hamburg,Domkirche St. Marien,Stefan Heße
Roman Catholic Archdiocese of Agra,Cathedral of the Immaculate Conception of Agra,Albert D'Souza
Roman Catholic Archdiocese of Częstochowa,"Cathedral Basilica of the Holy Family, Częstochowa",Wacław Depo
Roman Catholic Archdiocese of Calcutta,Cathedral of the Most Holy Rosary,Thomas D’Souza
Roman Catholic Archdiocese of Osaka,Grand Cathedral of the Virgin Mary of Osaka,Thomas Aquino Man’yō Maeda
Roman Catholic Archdiocese of Daegu,Gyesan Cathedral,Thaddeus Cho Hwan-Kil
Roman Catholic Archdiocese of Port-au-Prince,Cathedral of Our Lady of the Assumption,Max Leroy Mésidor
Roman Catholic Archdiocese of Trivandrum,"St. Joseph's Cathedral, Trivandrum",Maria Callist Soosa Pakiam
Roman Catholic Archdiocese of Ravenna-Cervia,Ravenna Cathedral,Lorenzo Ghizzoni
Roman Catholic Archdiocese of Ho Chi Minh city,Saigon Notre-Dame Basilica,Joseph Nguyễn Năng
Roman Catholic Archdiocese of Nagasaki,Urakami Cathedral,Joseph Mitsuaki Takami
Roman Catholic Archdiocese of Luxembourg,Notre-Dame Cathedral,Jean-Claude Hollerich
Roman Catholic Archdiocese of Hue,Phủ Cam Cathedral,Nguyen Chi Linh
Roman Catholic Archdiocese of L'Aquila,Cathedral of Saints Maximus and George,Giuseppe Petrocchi
Roman Catholic Archdiocese of Yucatán,Mérida Cathedral,Gustavo Rodríguez
Roman Catholic Archdiocese of Bari-Bitonto,Cathedral of San Sabino,Francesco Cacucci
Roman Catholic Archdiocese of Madras and Mylapore,San Thome Basilica,George Antonysamy
Roman Catholic Archdiocese of Avignon,Avignon Cathedral,Jean-Pierre Cattenoz
Roman Catholic Archdiocese of Bourges,Bourges Cathedral,Jérôme Beau
