col0,col1,col2
German Statistical Society,1911-01-01,The Federation of European National Statistical Societies
Czech Statistical Society,1990-01-01,The Federation of European National Statistical Societies
The Physiological Society,1876-01-01,Federation of European Physiological Societies
Ukrainian Physiological Society,1959-01-01,International Union of Physiological Sciences
Society Austrian Society for Allergology and Immunology,1971-01-01,International Union of Immunological Societies
Chinese Physical Society,1932-01-01,International Union of Pure and Applied Physics
Royal Society of Chemistry,1980-01-01,"ORCID, Inc."
Econometric Society,1930-12-29,Allied Social Sciences Association
German Migraine and Headache Society,1979-01-01,Informationsdienst Wissenschaft e.V.
German Society for Material Science,1919-01-01,Informationsdienst Wissenschaft e.V.
Deutsche Gesellschaft für Geographie,1995-01-01,Informationsdienst Wissenschaft e.V.
János Bolyai Mathematical Society,1947-01-01,European Mathematical Society
Gesellschaft für Entwicklungsbiologie,1976-01-01,Deutsches Nationalkomitee Biologie
Deutsche Gesellschaft für Humangenetik,1987-01-01,Deutsches Nationalkomitee Biologie
Deutsche Gesellschaft für Endokrinologie,1965-01-01,Deutsches Nationalkomitee Biologie
International Union of Geodesy and Geophysics,1919-01-01,International Council for Science
International Mathematical Union,1920-01-01,International Council for Science
Senckenberg Nature Research Society,1817-01-01,Leibniz Association
Deutsche Gesellschaft für Erziehungswissenschaft,1965-01-01,Arbeitsgemeinschaft für Kinder- und Jugendhilfe
Italian Association for Artificial Intelligence,1988-01-01,European Association for Artificial Intelligence
