col0,col1,col2,col3
Kazbegi Museum,1934-01-01,"2, Al, Kazbegi str., 4700",Stepantsminda
Los Altos History Museum,2001-01-01,"51 S. San Antonio Road, Los Altos, CA 94022",Los Altos
National Museum of Taiwan History,2011-10-29,"No.250, Sec 1, Changhe Rd., Annan District, Tainan City",Annan District
Alameda Museum,1951-01-01,"2324 Alameda Avenue, Alameda, CA 94501",Alameda
The Henry Ford,1929-10-21,"20900 Oakwood Boulevard, Dearborn, MI 48124",Dearborn
M. F. Sumtsov Kharkiv Historical Museum,1920-01-21,"Universytetska str. 5, Kharkiv, 61003, Ukraine",Kharkiv
Minnesota History Center,1993-01-01,345 W. Kellogg Boulevard,Saint Paul
APEX Museum,1978-01-01,"135 Auburn Ave. NE Atlanta, Georgia 30303",Georgia
Philadelphia Doll Museum,1988-01-01,"2253 N Broad St, Philadelphia, PA 19132",Philadelphia
Japanese American Museum of San Jose,1987-11-01,"535 North Fifth Street, San Jose, CA 95112",California
