col0,col1,col2,col3
Fukuoka SoftBank Hawks,black,1938-01-01,Fukuoka Dome
Hanshin Tigers,black,1935-12-10,Koshien Stadium
Yomiuri Giants,black,1934-01-01,Tokyo Dome
Hokkaido Nippon-Ham Fighters,black,1946-01-01,Sapporo Dome
Tohoku Rakuten Golden Eagles,gold,2005-01-01,Miyagi Baseball Stadium
Chiba Lotte Marines,black,1950-01-01,Chiba Marine Stadium
Orix Buffaloes,gold,1936-01-23,Kyocera Dome Osaka
Kansas State Wildcats baseball,purple,1897-01-01,Tointon Family Stadium
York Revolution,navy blue,2006-01-01,Santander Stadium
Duke Blue Devils,Duke blue,1903-01-01,Jack Coombs Field
Osaka Kintetsu Buffaloes,navy blue,1936-01-01,Fujiidera Stadium
Hokkaido Nippon-Ham Fighters,teal,1946-01-01,Sapporo Dome
Orix Buffaloes,navy blue,1936-01-23,Kyocera Dome Osaka
