col0,col1,col2,col3
Assam State Film (Finance and Development) Corporation Ltd.,Assam,Government of Assam,India
Instituto Nacional de Ciência e Tecnologia para o Controle das Intoxicações por Plantas,Patos,National Institutes of Science and Technology,Brazil
Instituto Nacional de Ciência e Tecnologia de Ciência Animal,"Viçosa, Minas Gerais",National Institutes of Science and Technology,Brazil
Instituto Nacional de Ciência e Tecnologia de Adaptações da Biota Aquática da Amazônia,Manaus,National Institutes of Science and Technology,Brazil
National Institute of Science and Technology of Drugs and Medicines,Rio de Janeiro,National Institutes of Science and Technology,Brazil
Instituto Nacional de Ciência e Tecnologia de Processos Redox em Biomedicina,São Paulo,National Institutes of Science and Technology,Brazil
Instituto Nacional de Ciência e Tecnologia de Obesidade e Diabetes,São Paulo,National Institutes of Science and Technology,Brazil
Instituto Nacional de Ciência e Tecnologia de Neurociência Translacional,São Paulo,National Institutes of Science and Technology,Brazil
Centre de Compétences NanoSciences Ile-de-France,Paris,National Center for Scientific Research,France
Health Services Research & Development,"Washington, D.C.",Veterans Health Administration,United States of America
Office for Coastal Management,Silver Spring,National Oceanic and Atmospheric Administration,United States of America
Institute of Health Services and Policy Research,Montreal,Canadian Institutes of Health Research,Canada
"Department of Science and Technology, Government of West Bengal",Kolkata district,Government of West Bengal,India
"Vice-Rector for Research, University of Costa Rica",Puerto Rico,University of Costa Rica,United States of America
Navy Underwater Sound Laboratory,New London,Naval Undersea Warfare Center,United States of America
Institut de recherche pour le développement,Marseille,Public Scientific and Technical Research Establishment,France
Naval Undersea Warfare Center,Rhode Island,United States Department of the Navy,United States of America
Biodesign Institute,Arizona,Arizona State University,United States of America
Jacobs School of Engineering,California,"University of California, San Diego",United States of America
