col0,col1,col2
Sisters of the Sacred Hearts of Jesus and Mary,1903-03-05,Peter-Victor Braun
Sisters Servants of the Sacred Heart,1866-01-01,Peter-Victor Braun
Dominican sisters of Bohemia,1994-01-01,Catholic Church in the Czech Republic
Sisters of Charity of Strabourg,1734-06-21,Armand Gaston Maximilien de Rohan
Sisters of St. Ann,1834-01-01,Juliette Colbert de Barolo
Religious of Jesus and Mary,1818-10-06,Claudine Thévenet
Society of Saint Ursula of Anne de Xainctonge,1585-01-01,Anne de Xainctonge
Sisters of Charity of Innsbruck,1839-01-01,Caroline Augusta of Bavaria
Sisters of the Holy Family (Istitute Lega),1871-07-16,Maria Teresa Lega
Sisters of the Holy Spirit,1877-12-08,Giuseppina Arcucci
Trinitarian sisters of Madrid,1885-02-02,Francisco de Asís Méndez Casariego
Sisters of the Monst Holy Trinity,1762-01-01,Maria Teresa Cucchiari
Holy Union Sisters,1828-01-01,Jean-Baptiste Debrabant
Sisters of Visitation of Japan,1925-01-01,Albert Henri Charles Breton
Religious Sisters of Charity,1815-08-22,Mary Aikenhead
Sisters of the Immaculate Heart of Mary,1934-01-01,Januarius Kyūnosuke Hayasaka
Sisters of Charity of the Sacred Heart of Jesus,1877-02-02,Isabel Larrañaga Ramírez
Instituto Hermanas Pobres Bonaerenses de San José,1880-01-28,Camila Rolón
Zgromadzenie Sióstr Pasterek od Opatrzności Boskiej,1896-09-08,Maria Karłowska
Sisters of Charity of Our Lady of Mercy,1878-03-16,Juan Nepomuceno Zegrí y Moreno
