col0,col1,col2,col3
FC Metaloglobus București,Stadionul Metaloglobus,Liga II,Romania
SCM Gloria Buzău,Stadionul Municipal,Liga II,Romania
AO Chania Kissamikos P.A.E.,Perivolia Municipal Stadium,Super League Greece 2,Greece
Odense Q,Marienlystcentret,Elitedivisionen,Denmark
Lansing Ignite FC,Cooley Law School Stadium,USL League One,United States of America
Chattanooga Red Wolves SC,Chattanooga Christian School,USL League One,United States of America
Austin Bold FC,Bold Stadium,USL Championship,United States of America
USL East Bay,East Bay Stadium,USL Championship,United States of America
USL Chicago,Lincoln Yards Stadium,USL Championship,United States of America
Birmingham Legion FC,BBVA Field,USL Championship,United States of America
