col0,col1,col2
REMA 1000,aksjeselskap,Food retail sector
Plus Supermarket,GmbH,Food retail sector
CBA,Kft.,mass-market retailing
Carrefour Market,Société par actions simplifiée,mass-market retailing
Colruyt,S.A.,mass-market retailing
Metro Inc.,corporation,supermarket
Maxima Group,Uždaroji akcinė bendrovė,retail
IKI,Uždaroji akcinė bendrovė,retail
Jumbo,private limited liability company,retail
Netto,Anpartsselskab,retail
Biocoop,association under the French law of 1901,retail
Iceland (Supermarket),private company limited by shares,retail
Marks & Spencer,public limited company,retail
Sainsbury's,public limited company,retail
Bim,Anonim Şirket,retail
Lidl,Stiftung & Co. KG,retail
Netto Marken-Discount,Kommanditgesellschaft (Germany),retail
Asda,privately held company,retail
Target Corporation,public company,retail
Mercadona,company,retail
