col0,col1,col2,col3
Haute-Loire,716,227283,highest point in Haute-Loire
Lot-et-Garonne,1179,332842,Coteau de Bel Air
Seine-Saint-Denis,5858,1623111,highest point in Seine-Saint-Denis
Val-de-Marne,4915,1387926,highest point in Val-de-Marne
Corse-du-Sud,557,157249,highest point in Corse-du-Sud
Tarn-et-Garonne,889,258349,Pech Maurel
Ardennes,1035,273579,Bois des Haies
Gironde,5553,1583384,colline de Samazeuilh
Haute-Saône,818,236659,Ballon de Servance
Drôme,2021,511553,Rocher Rond
Allier,1139,337988,Puy de Montoncel
Bouches-du-Rhône,7609,2024162,Bertagne
Pyrénées-Atlantiques,2217,677309,Pic Palas
Isère,4368,1258722,Pic Lory
