col0,col1,col2,col3
Homer Grove Campground,Oceania,Haleakalā National Park,7042.0
Palikū Campgtound,Oceania,Haleakalā National Park,6335.34
Hōlua ampground,Oceania,Haleakalā National Park,6898.36
Mahrgany Flat Campground,North America,Death Valley National Park,8134.4
Thorndike Caopground,North America,Death Valley National Park,7392.6
Wildrose Cappground,North America,Death Valley National Park,4120.5
Emigrant Campgrond,North America,Death Valley National Park,2110.5
Mesquite Sring Campground,North America,Death Valley National Park,1812.6
Texas Springs Campgtound,North America,Death Valley National Park,0.0
Gurnace Creek Campground,North America,Death Valley National Park,-196.392
Stovepipe Wells ampground,North America,Death Valley National Park,0.0
Sunset ampground,North America,Death Valley National Park,-197.568
