col0,col1,col2
Saint Mary's Regional Medical Center,William R. Miller,place listed on the National Register of Historic Places
The Sheppard and Enoch Pratt Hospital,Calvert Vaux,National Historic Landmark
Pine Ridge Hospital,Harvey and Clarke,place listed on the National Register of Historic Places
Shriners Hospital for Crippled Children,Sutton & Whitney,place listed on the National Register of Historic Places
Silver Bow County Poor Farm Hospital,Link & Haire,place listed on the National Register of Historic Places
New York Cancer Hospital,Charles C. Haight,place listed on the National Register of Historic Places
Harrisburg State Hospital,John A. Dempwolf,place listed on the National Register of Historic Places
Grace Hospital,Charles M. Robinson,place listed on the National Register of Historic Places
H. H. Richardson Complex,Henry Hobson Richardson,National Historic Landmark
Mohave County Hospital,"Atchison, Topeka and Santa Fe Railway",place listed on the National Register of Historic Places
Finsbury Health Centre,Berthold Lubetkin,Grade I listed building
Klinikum Dritter Orden,Franz Rank,architectural heritage monument in Bavaria
Hôtel-Dieu de Marseille,Jacques Hardouin-Mansart de Sagonne,registered historic monument
Hôpital Caroline,Michel-Robert Penchaud,registered historic monument
Médiathèque de l'Hôtel-Dieu,Jean Boyvin,monument historique classé
"University Children's Hospital, Belgrade",Milan Zloković,protected cultural monument in Serbia
