col0,col1,col2,col3
Jet Airways,AMOS,Mumbai,Mumbai
Rossiya,AMOS,Saint Petersburg,Saint Petersburg
flydubai,AMOS,Dubai,Dubai
Portugália,AMOS,Lisbon,Lisbon
Pegasus Airlines,AMOS,Istanbul,Istanbul
Alitalia Express,AMOS,Rome,Rome
Hello,AMOS,Basel,Basel
Air France Hop,AMOS,Paris,Nantes Atlantique Airport
Ryanair,AMOS,Waterford,Dublin Airport
Aer Lingus,AMOS,Dublin,Dublin Airport
Swiss International Air Lines,AMOS,Bern,EuroAirport Basel-Mulhouse-Freiburg
Lufthansa CityLine,AMOS,Emden,Munich Airport
Helvetic Airways,AMOS,Zürich,Kloten
British Midland Airways Limited,AMOS,Derby,East Midlands
Neos,AMOS,Rome,Somma Lombardo
Brussels Airlines,AMOS,Brussels metropolitan area,Brussels Airport
Alitalia,AMOS,Rome,Fiumicino
Eurowings,AMOS,Dortmund,Düsseldorf
Aerolíneas Argentinas,AMOS,Buenos Aires,Buenos Aires
Aeroflot,AMOS,Moscow,Moscow
