col0,col1,col2
Hilton Amsterdam Airport Schiphol,Mastercard credit card,Hilton Worldwide
Hampton by Hilton Birmingham Jewellery Quarter,Mastercard credit card,Hilton Worldwide
DoubleTree by Hilton Hotel Milan,Mastercard credit card,Hilton Worldwide
DoubleTree by Hilton Hotel Oradea,Mastercard credit card,Hilton Worldwide
Conrad Bali,Mastercard credit card,Hilton Worldwide
DoubleTree by Hilton Hotel Cairns,Mastercard credit card,Hilton Worldwide
Hilton Newcastle Gateshead,Maestro,Hilton Worldwide
Hilton Tallinn Park,Maestro,Hilton Worldwide
Hampton by Hilton Belfast City Centre,Discover Card,Hilton Worldwide
Hampton by Hilton Liverpool City Centre,Discover Card,Hilton Worldwide
