col0,col1,col2,col3,col4
Waddington vehicles,Middlesbrough,automobile manufacturer,1906-01-01,1902-01-01
Williamson Flat Twin,Coventry,automobile manufacturer,1920-01-01,1912-01-01
Silk Engineering,Darley Abbey,automotive industry,1979-01-01,1976-01-01
Greeves,Sandon,automotive industry,1977-01-01,1951-01-01
Cotton,Gloucester,automotive industry,1980-01-01,1918-01-01
Lohia Machinery Limited,Kanpur,automotive industry,2017-01-01,1972-01-01
Ruby Cycle Co Ltd,Manchester,automotive industry,1932-01-01,1909-01-01
Ceccato motorcycles,Vicenza,automotive industry,1962-01-01,1947-01-01
Coventry-Eagle,Coventry,automotive industry,1939-01-01,1897-01-01
Quadrant,Birmingham,automotive industry,1928-01-01,1901-01-01
Léon Bollée Automobiles,Le Mans,automotive industry,1933-01-01,1896-01-01
Georges Richard,Paris,automotive industry,1902-01-01,1897-01-01
Excelsior Motor Company,Coventry,automobile manufacturer,1964-01-01,1874-01-01
