col0,col1,col2
Roman Catholic Territorial Prelature of São Félix,150000,172400
Roman Catholic Territorial Prelature of Tefé,264677,243000
Roman Catholic Territorial Prelature of Xingu,368086,551374
Roman Catholic Territorial Prelature of Jesús María El Nayar,25000,145109
Roman Catholic Territorial Prelature of Borba,170000,156700
Roman Catholic Territorial Prelature of Marajó,79043,345362
Roman Catholic Territorial Prelature of Tromsø,173968,484525
Roman Catholic Territorial Prelature of Trondheim,56458,715059
Roman Catholic Territorial Prelature of Moyobamba,39148,777000
Roman Catholic Territorial Prelature of Ayaviri,20712,179596
Roman Catholic Territorial Prelature of Caravelí,30000,144000
Roman Catholic Territorial Prelature of Chuquibamba,22151,126000
Roman Catholic Territorial Prelature of Aiquile,23325,382859
Roman Catholic Territorial Prelature of Esquel,78074,68700
Roman Catholic Territorial Prelature of Juli,9919,189819
