col0,col1,col2,col3
Cantref Primary,Monmouthshire,United Kingdom,Welsh-medium school
Plasyfelin Primary,Caerphilly County Borough,United Kingdom,Welsh-medium school
Brynteg Primary,Carmarthenshire,United Kingdom,Welsh-medium school
Prendergast Community School,Pembrokeshire,United Kingdom,Welsh-medium school
Ysgol Trefnant,Denbighshire,United Kingdom,Welsh-medium school
Ysgol Heulfan,Wrexham County Borough,United Kingdom,Welsh-medium school
Ysgol Gymraeg y Gwernant,Denbighshire,United Kingdom,Welsh-medium school
St Francis V.A. Primary School,City and County of Cardiff,United Kingdom,Welsh-medium school
Herbert Thompson Primary,City and County of Cardiff,United Kingdom,Welsh-medium school
ST Illtyd's,Blaenau Gwent County Borough,United Kingdom,Welsh-medium school
Ysgol Bro Sannan,Caerphilly County Borough,United Kingdom,Welsh-medium school
Whiterose Primary,Caerphilly County Borough,United Kingdom,Welsh-medium school
