col0,col1,col2
Zechenverband,1908-01-22,German Reich
Vereinigung Deutscher Arbeitgeberverbände,1913-01-01,Nazi Germany
Reichsverband der Deutschen Industrie,1919-02-04,Nazi Germany
Reichsstand der Deutschen Industrie,1933-06-19,Nazi Germany
"Tunisian Confederation of Industry, Trade and Handicrafts",1947-01-01,Tunisia
Gesamtverband Steinkohle,1968-01-01,Germany
Bundesverband Öffentlicher Banken Deutschlands,1916-01-01,Germany
"The Federal Association for Paint, Design and Building Protection",1907-01-01,Germany
Verband der Automobilindustrie,1901-01-19,Germany
Hauptverband der Deutschen Bauindustrie,1948-01-01,Germany
German Labour Front,1933-05-10,Germany
Comité Central des Houillères de France,1887-01-01,France
Union des industries et métiers de la métallurgie,1901-01-01,France
Federation of railway industries,1963-01-01,France
Conseil national du patronat français,1945-01-01,France
Confédération générale du patronat français,1936-01-01,France
Confédération des petites et moyennes entreprises,1944-10-01,France
Confédération générale de la production française,1919-01-01,France
Centre des jeunes dirigeants d'entreprise,1968-01-01,France
Comité des forges,1864-01-01,France
