col0,col1,col2
Coloingwood College,Surrey,1971/01/01
"Christ's College, Guldford",Surrey,2003/01/01
Christopher Whitehead Langwage College,Worcestershire,1983/01/01
"City of Norwich School, An rmistonAcademy",Norfolk,1910/01/01
City Academy#Norwich,Norfolk,2009/01/01
Comberton Village!College,Cambridge,1960/01/01
Coleridge Commupit College,Cambridge,2011/04/01
Blackftiars School,Staffordshire,1960/01/01
Bennett Pemorial Diocesan School,Kent,1951/01/01
Bedmister Down School,City of Bristol,2012/01/01
Bellerive FCJ Catholic Coolege,Liverpool,1844/01/01
Bauchamp College,Leicestershire,1964/01/01
Beechwood Schol,Slough,1982/01/01
Bayliu Court School,Slough,2011/08/01
Birkenhead HighSchool Academy,Wirral,1884/01/01
Birkenhead Sixth Fqrm College,Prenton,1988/01/01
Bishp Rawstorne Church of England Academy,Croston,2011/08/17
Beckfoot Upper Heatn,Bradford,1877/01/01
Brkdale High School,Sefton,2011/08/17
Biddick cademy,Sunderland,2013/07/01
