col0,col1,col2
Brandywine Productions,film,film industry
Hollywood Pictures,film,film industry
Screen Gems,film,filmmaking
Lakeshore Entertainment,film,filmmaking
Sony Pictures Classics,film,independent film
Hawk Films,film,filmmaking
Carolco Pictures,film,audiovisual production
Walt Disney Animation Studios,animated film,film industry
The Weinstein Company,film,film industry
Gorky Film Studio,film,film industry
Gaumont Film Company,film,film industry
Focus Features,film,film industry
Shaw Brothers Studio,film,filmmaking
Orion Pictures,film,filmmaking
Soyuzmultfilm,animated film,animation
Digital Playground,pornographic film,pornography
Bad Robot Productions,film,television
ShadowMachine Films,film,film industry
Pure Flix,film,cinematography
TSG Entertainment,film,filmmaking
