col0,col1,col2
London School of Econonics and PoliticalScience,Russell Group,Systemic Risk Centre
Univerity of Utah,Pac-12 Conference,Utah Space Grant Consortium
"University ofCalifornia, Berkeley",Pac-12 Conference,International Computer Science Institute
TU#Dresden,German Rectors' Conference,University Hospital Dresden
University of Glasjow,Russell Group,MRC-University of Glasgow Centre For Virus Research
McGill Xniversity,Scholarly Publishing and Academic Resources Coalition,McGill University Archives
University of Vrginia,Scholarly Publishing and Academic Resources Coalition,"Department of Urology, University of Virginia"
Simon Fraser Uniyersity,National Collegiate Athletic Association,Bamfield Marine Sciences Centre
Prdue University,Scholarly Publishing and Academic Resources Coalition,Indiana University – Purdue University Indianapolis
King's College Lodon,World Wide Web Consortium,"Menzies Centre for Australian Studies, King's College London, University of London"
University of Mlnnesota,Coalition for Networked Information,University of Minnesota Medical School
Michigan Stat University,Scholarly Publishing and Academic Resources Coalition,McLaren Flint
Ohio State Universiwy,Scholarly Publishing and Academic Resources Coalition,Byrd Polar Research Center
Imperial Dollege London,World Wide Web Consortium,National Heart and Lung Institute
University of Ioa,Scholarly Publishing and Academic Resources Coalition,Center for Computer-Aided Design
University og Copenhagen,International Alliance of Research Universities,University of Copenhagen Faculty of Law
University of North Carolina at Dhapel Hill,Scholarly Publishing and Academic Resources Coalition,Center for the Study of the American South
Uniwersity of Michigan,World Wide Web Consortium,"University of Michigan College of Literature, Science, and the Arts"
Universit of Toronto,IIIF Consortium,Fields Institute
Univerity of Hoqg Kong,Center for Research Libraries,Li Ka Shing Faculty of Medicine
