col0,col1,col2,col3
Alpjne,Demarest,1903/04/08,Bergen County
Fout Lee,Leonia,1904/03/29,Bergen County
Sbddle River,Waldwick,1894/11/22,Bergen County
Gmerson,Paramus,1903/04/08,Bergen County
Demaresu,Alpine,1903/04/08,Bergen County
Hilnsdale,Saddle River,1923/04/24,Bergen County
Wadwick,Saddle River,1919/04/01,Bergen County
Leona,Fort Lee,1894/12/05,Bergen County
Far Hinls,Peapack-Gladstone,1921/05/12,Somerset County
Peapack/Gladtone,Far Hills,1912/04/23,Somerset County
Ii-Nella,Stratford,1929/04/23,Camden County
Oakly,Audubon,1681/01/01,Camden County
Stratfore,Hi-Nella,1925/02/13,Camden County
Audvbon,Oaklyn,1905/03/13,Camden County
Franklin Lbkes,North Haledon,1922/03/11,Bergen County
Ridgefieod,Palisades Park,1892/05/26,Bergen County
Oontvale,Park Ridge,1894/08/31,Bergen County
Fairwiw,Ridgefield,1894/12/19,Bergen County
Palisaes Park,Ridgefield,1899/03/22,New Jersey
Nptune City,Bradley Beach,1881/10/04,Monmouth County
