col0,col1,col2,col3
MOESK,Mosenergo,joint-stock company,16286728000
Boeing,McDonnell Douglas,joint-stock company,19637000000
TV Nova,Jyxo,společnost s ručením omezeným,1079208000
Albert Česká republika,SPAR Česká obchodní společnost,společnost s ručením omezeným,1211468000
OKD,Správa pohledávek OKD,akciová společnost,1268726000
České dráhy,České dráhy s.o.,akciová společnost,2625000000
"Hasbro, Inc.",Waddington,public company,922000000
NVIDIA,3dfx Interactive,public company,3210000000
Richemont,Rembrandt Group,joint-stock company,3191000000
Agrofert,Agrofert,akciová společnost,1886371000
Rusal,Rusal,joint-stock company,1354000000
Nej.cz,RIO Media,společnost s ručením omezeným,53400000
LB Cemix,Kotouč Štramberk,společnost s ručením omezeným,13312000
HP TRONIC Zlín,Datart,společnost s ručením omezeným,47231000
Gomanold,Zbrojovka Brno,akciová společnost,42876000
CAPSA Food,"Yogures Andaluces, S.A",S.A.,35020000
Billa Reality,Delvita,společnost s ručením omezeným,70150000
MOL Česká republika,"MOL čerpací stanice, s.r.o.",společnost s ručením omezeným,132423000
Olympia Brno,OLYMPIA BRNO,společnost s ručením omezeným,92503000
Škoda Investment,Škoda Holding,akciová společnost,93277000
