col0,col1,col2,col3
ZEIT-Stiftung,1971-01-01,Die Zeit,Informationsdienst Wissenschaft e.V.
Klaus Tschira Foundation,1995-01-01,Klaus Tschira,Informationsdienst Wissenschaft e.V.
ZEIT-Stiftung,1971-01-01,Gerd Bucerius,Informationsdienst Wissenschaft e.V.
Robert Bosch Stiftung,1964-01-01,Robert Bosch,Informationsdienst Wissenschaft e.V.
Giordano Bruno Foundation,2004-01-01,Giordano Bruno,European Humanist Federation
Amadeu Antonio Foundation,1998-01-01,Amadeu Antonio Kiowa,Bundesnetzwerk Bürgerschaftliches Engagement
Robert Bosch Stiftung,1964-01-01,Robert Bosch,Bundesnetzwerk Bürgerschaftliches Engagement
Apache Software Foundation,1999-03-25,Apache HTTP Server,World Wide Web Consortium
Panoptykon Foundation,2009-04-17,Panopticon,European Digital Rights
Körber Foundation,1959-01-01,Kurt A. Körber,Bundesnetzwerk Bürgerschaftliches Engagement
