col0,col1,col2
Diponegoro University,38503,2815
Institut d'études politiques de Rennes,1300,280
Hochschule Geisenheim University,1100,434
Alice Salomon University,3051,143
Westphalian University of Applied Sciences Gelsenkirchen Bocholt Recklinghausen,8357,668
University of Teramo,5564,583
University of Oviedo,27284,2154
Lodz University of Technology,19500,2976
Ludwigsburg University,5620,471
Northern State University,3500,120
Namık Kemal University,14000,560
Academy of Fine Arts Münster,332,45
University of Salerno,35537,2001
Selçuk University,85283,3900
University of Applied Sciences Bochum,938,140
Hochschule für Gestaltung Offenbach,644,108
Rottenburg University of Applied Forest Sciences,1000,110
Hochschule der Bildenden Künste Saar,397,53
Hochschule Weihenstephan-Triesdorf,6407,652
Rhine-Waal University of Applied Sciences,5000,80
Merseburg University of Applied Sciences,2727,321
Magdeburg-Stendal University of Applied Sciences,2200,126
University of Applied Sciences Koblenz,9145,445
THI - Technical University of  Applied Sciences in Ingolstadt,6000,450
Bochum University of Applied Sciences,6047,475
Amberg Institute for Energy Technology,3500,248
Hacettepe University,50000,3495
Aschaffenburg University of Applied Sciences,2867,298
Hamm-Lippstadt University of Applied Sciences,4500,344
University of Applied Sciences,2692,160
Aalto University,19993,5330
Darmstadt University of Applied Sciences,16136,967
Bundeswehr University Munich,2944,1108
University of Applied Sciences Rosenheim,5900,420
University of Belgrade,75047,4200
Complutense University of Madrid,91598,10506
Sapienza University of Rome,100155,8502
Cairo University,200000,12158
Jagiellonian University,51601,7212
Victoria University,45298,3500
Akdeniz University,17061,1578
University of Münster,44692,7850
Technical University of Munich,40124,545
Leipzig University,30226,5300
University of Jena,18219,6979
University of Cincinnati,42421,5928
University of Potsdam,19972,3983
Freie Universität Berlin,33000,4200
University of Göttingen,31619,12469
Humboldt University of Berlin,35587,4479
