col0,col1,col2
22 U.N. Fighter Squadron,Republic of the Congo (Léopoldville),1963-04-01
Aufklärungsgeschwader 51,Germany,1993-01-01
Fighter Wing 4,Germany,1945-05-08
Jagdgeschwader 72,Germany,2002-01-31
Uppsala Air Force Schools,Sweden,2004-12-31
Södertörn Air Wing,Sweden,1974-06-30
Halland Air Wing,Sweden,1972-11-30
Svea Air Wing,Sweden,1963-06-30
Västgöta Air Wing,Sweden,1994-06-30
Swedish Air Force Military Aviation School,Sweden,1998-06-30
Jämtland Air Wing,Sweden,2005-06-17
Östgöta Air Wing,Sweden,1974-06-30
Västmanland Air Wing,Sweden,1983-01-01
Uppland Air Wing,Sweden,2003-12-31
Hälsinge Air Wing,Sweden,1998-06-30
Bråvalla Air Wing,Sweden,1994-06-30
Kalmar Air Wing,Sweden,1980-06-30
Södermanland Air Wing,Sweden,1980-06-30
Scanian Air Wing,Sweden,2002-12-31
Göta Air Wing,Sweden,1969-06-30
