col0,col1,col2
Mylan,Canonsburg,United States of America
Kosan Biosciences,Hayward,United States of America
Ionis Pharmaceuticals,Carlsbad,United States of America
AbbVie,North Chicago,United States of America
Insys Therapeutics,Chandler,United States of America
Purdue Pharma,Stamford,United States of America
Pfizer,Manhattan,United States of America
Vertex Pharmaceuticals,Boston,United States of America
Actelion (United States),San Francisco,United States of America
"Blake Insomnia Therapeutics, Inc.",New York City,United States of America
Bristol-Myers Squibb,New York City,United States of America
Egis Pharmaceuticals,Budapest,Hungary
MSD Norway AS,Drammen,Norway
Kyowa Hakko Kirin,Otemachi Financial City Grand Cube,Japan
Chemo-Sero-Therapeutic Research Institute,Kita-ku,Japan
Mitsubishi Tanabe Pharma,Chūō-ku,Japan
Shionogi,Chūō-ku,Japan
Sumitomo Dainippon Pharma,Chūō-ku,Japan
Astellas Pharma,Chūō-ku,Japan
