col0,col1,col2,col3
Skövde stadsförsamling,Sweden,Skövde,Skövde Municipality
Linde parish,Sweden,Lindesberg congregation,Lindesberg Municipality
Jakob and Johanne parish,Sweden,Jakob,Stockholm Municipality
Alingsås stadsförsamling,Sweden,Alingsås parish,Alingsås Municipality
Ånsta parish,Sweden,Längbro församling,Örebro Municipality
Gamlestads church parish,Sweden,Härlanda,Gothenburg Municipality
Färnebo församling,Sweden,Grythyttan parish,Filipstad Municipality
Skattunge Parish,Sweden,Orsa,Orsa Municipality
By parish,Sweden,Säffle parish,Säffle Municipality
Danviks hospital and Sicklaö  parish,Sweden,Katarina parish,Stockholm Municipality
Brågarps parish,Sweden,Staffanstorp parish,Staffanstorp Municipality
Bälinge parish,Sweden,Alingsås parish,Alingsås Municipality
Styra parish,Sweden,Varv and Styra,Motala Municipality
Allmänna försörjningsinrättningens parish,Sweden,Kungsholms parish,Stockholm Municipality
Eksjö landsförsamling,Sweden,Eksjö parish',Eksjö Municipality
