col0,col1,col2,col3,col4
Tereos TTD,5284802000,6812768000,-218553000,516
Mall.cz,7168531000,2829153000,-159604000,631
Hamé,3854977000,3304516000,-58922000,724
Diamo,681422000,4447149000,-147570000,2573
Liberty Ostrava,27220500000,24990555000,-2618016000,4032
ŠkoFIN,3647000000,44029000000,-271000000,232
České Radiokomunikace,1764115000,9471560000,-463381000,335
Motovilikha Plants,11389585000,18946145000,-1799365000,7000
T Plus,333046000000,453859000000,-2770000000,52800
Alabuga,731500000,25070000000,-483150000,698
MND,69912539000,22345198000,-55885000,856
Tesla,21461268000,29739614000,-388073000,37543
Đuro Đaković,459568122000,675233145000,-2961630000,992
Merrill Lynch,20217000000,603000000000,-2300000000,60000
"36,6",48253000000,39909000000,-13140000000,5000
SK Slavia Prague,195652000,605796000,-364538000,108
Khimprom,173668000,2446590000,-1993790000,4988
Nexen Tire Europe,4225766000,14884325000,-804701000,577
Czech Capital Venture,2170515000,2612099000,-159181000,213
Prisko,0,835018000,-167765000,2
