col0,col1,col2,col3
Agia Napa,Union of Cyprus Municipalities,Christos Zanetou,UTC+02:00
Morfou,Union of Cyprus Municipalities,Victor Hatziavraam,UTC+02:00
Latsia,Union of Cyprus Municipalities,Christos Pittaras,UTC+02:00
Lakatamia,Union of Cyprus Municipalities,Fotoula Chatzipapa,UTC+02:00
Kythrea,Union of Cyprus Municipalities,Petros Kareklas,UTC+02:00
Egkomi Lefkosias,Union of Cyprus Municipalities,Zacharias Kyriakou,UTC+02:00
Dali,Union of Cyprus Municipalities,Leontios Kallenos,UTC+02:00
Geri,Union of Cyprus Municipalities,Neofitos Papalazarou,UTC+02:00
Aglantzia,Union of Cyprus Municipalities,Charalampos Petrides,UTC+02:00
Agios Dometios,Union of Cyprus Municipalities,Kostas Petrou,UTC+02:00
Sotira Ammochostou,Union of Cyprus Municipalities,Georgios Takkas,UTC+02:00
Paralimni,Union of Cyprus Municipalities,Theodoros Piriliis,UTC+02:00
Lysi,Union of Cyprus Municipalities,Andreas Kaouris,UTC+02:00
Lefkoniko,Union of Cyprus Municipalities,Zina Lisandrou Panagide,UTC+02:00
Akanthou,Union of Cyprus Municipalities,Eleni Miona Catzimichael,UTC+02:00
Tseri,Union of Cyprus Municipalities,Stavros Michael,UTC+02:00
Deryneia,Union of Cyprus Municipalities,Andros Karayiannis,UTC+02:00
Polis,Union of Cyprus Municipalities,Yiotis Papachrisofe,UTC+02:00
Peyia,Union of Cyprus Municipalities,Marinos Lamprou,UTC+02:00
Athienou,Union of Cyprus Municipalities,Kyriakos Kareklas,UTC+02:00
