col0,col1,col2
Russian state archive for scientific-technical documentation,Moscow,Russia
Russian State Archive of Economy,Moscow,Russia
Russian State Archive of Literature and Art,Moscow,Russia
Vorarlberg State Archive,Bregenz,Austria
Fribourg State Archives,Canton of Fribourg,Switzerland
Staatsarchiv des Kantons Solothurn,Canton of Solothurn,Switzerland
Archiwum Państwowe w Siedlcach,Siedlce,Poland
Archiwum Państwowe w Suwałkach,Suwałki,Poland
Archiwum Państwowe w Przemyślu,Przemyśl,Poland
Archiwum Państwowe w Elblągu,Malbork,Poland
Archiwum Państwowe w Zamościu,Zamość,Poland
Archiwum Państwowe w Radomiu,Radom,Poland
Archiwum Państwowe w Gorzowie Wielkopolskim,Gorzów Wielkopolski,Poland
Archiwum Państwowe w Płocku,Płock,Poland
Archiwum Państwowe w Zielonej Górze,Zielona Góra,Poland
Archiwum Państwowe w Kielcach,Kielce,Poland
Archiwum Państwowe w Olsztynie,Olsztyn,Poland
Archiwum Państwowe w Bydgoszczy,Bydgoszcz,Poland
Archiwum Państwowe w Gdańsku,Gdańsk,Poland
Archiwum Państwowe w Białymstoku,Białystok,Poland
