col0,col1,col2,col3
Rouge d'Ottrott,France,Bas-Rhin,1984-01-01
Savennières wine,France,Maine-et-Loire,1952-01-01
Saumur,France,Maine-et-Loire,1936-01-01
Saumur-Champigny,France,Maine-et-Loire,1957-01-01
Cheverny AOC,France,Loir-et-Cher,1993-01-01
Vouvray,France,Indre-et-Loire,1936-01-01
Saint-Nicolas-de-Bourgueil AOC,France,Indre-et-Loire,1937-01-01
Valençay AOC,France,Indre,2004-01-01
Terrasses du Larzac,France,Hérault,2005-01-01
saint emilion grand cru,France,Gironde,1954-01-01
Tavel AOC,France,Gard,1936-01-01
Saint-gervais,France,Gard,1974-01-01
Romanée-Conti,France,Côte-d’Or,1936-01-01
Vougeot wine,France,Côte-d’Or,1936-01-01
Vosne-Romanée wine,France,Côte-d’Or,1936-01-01
Volnay wine,France,Côte-d’Or,1937-01-01
Savigny-lès-Beaune wine,France,Côte-d’Or,1937-01-01
Santenay wine,France,Côte-d’Or,1937-01-01
Saint-Romain wine,France,Côte-d’Or,1947-01-01
Saint-Aubin wine,France,Côte-d’Or,1937-01-01
