col0,col1,col2
Cabinet of Emil Jónsson,1958-01-01,1959-01-01
Chen Cheng's First Cabinet,1950-03-10,1954-06-01
Chen Cheng's Second Cabinet,1958-07-15,1963-12-15
Zhao Bingjun's Cabinet,1912-09-30,1913-07-19
Yan Xishan's Cabinet,1949-06-12,1950-03-12
Lien Chan's Cabinet,1993-02-27,1997-08-31
Chiang Ching-kuo's Cabinet,1972-05-29,1978-05-20
Lee Huan's Cabinet,1989-06-01,1990-06-01
Hau Pei-tsun's Cabinet,1990-06-01,1993-02-27
I. K. Gujral Ministry,1997-01-01,1998-01-01
H. D. Deve Gowda Ministry,1996-01-01,1997-01-01
