col0,col1,col2,col3,col4
square Got,1934-01-01,14.0,cours de Vincennes,20th arrondissement of Paris
square Bolivar,1902-01-01,11.7,rue Clavel,19th arrondissement of Paris
square Ornano,1902-01-01,6.0,boulevard Ornano,18th arrondissement of Paris
square Fernand-de-la-Tombelle,1929-01-01,7.5,square Emmanuel-Chabrier,17th arrondissement of Paris
square Pétrarque,1927-01-01,5.5,rue Scheffer,16th arrondissement of Paris
square Jasmin,1927-01-01,6.0,rue Jasmin,16th arrondissement of Paris
square Henry-Paté,1929-01-01,6.8,rue François-Gérard,16th arrondissement of Paris
square Charles-Dickens,1931-01-01,7.0,rue Charles-Dickens,16th arrondissement of Paris
square Antoine-Arnauld,1908-01-01,12.0,rue Antoine-Arnauld,16th arrondissement of Paris
square Alfred-Dehodencq,1927-01-01,8.0,rue Alfred-Dehodencq,16th arrondissement of Paris
square Jean-Paul-Laurens,1928-01-01,15.5,avenue Théodore-Rousseau,16th arrondissement of Paris
square Leroy-Beaulieu,1928-01-01,15.5,avenue Adrien-Hébrard,16th arrondissement of Paris
