col0,col1,col2
Brentwood Ursuline Convent High School,Roman Catholic,Brentwood
St Mary's School,Roman Catholic,Ascot
Heathfield School,Church of England,Ascot
"Davison Church of England High School for Girls, Worthing",Church of England,Worthing
Guildford High School,Christian,Guildford
Durham High School for Girls,Church of England,Durham
Headington School,Church of England,Oxford
Bellerive FCJ Catholic College,Roman Catholic,Liverpool
Convent of Jesus & Mary RC,Roman Catholic,London
The Grey Coat Hospital,Church of England,London
Francis Holland School,Church of England,London
St Paul's Girls' School,Church of England,London
Beis Yaakov Primary School,Judaism,London
King Edward VI Camp Hill School for Girls,Christian,Kings Heath
Holy Cross School,Roman Catholic,New Malden
Our Lady's Catholic High School,Roman Catholic,Stamford Hill
Kent College Pembury,Methodism,Pembury
Lady Eleanor Holles School,Church of England,Hampton
Loughborough High School,Christian,Loughborough
Loreto Grammar School,Roman Catholic,Altrincham
