col0,col1,col2
Moeder van Vrede,Bernard Debeuf,Ten Putte Abbey
Alkhairaat,Idrus bin Salim al-Jufri,Palu
The Exitcircle,Sherin Khankan,Copenhagen
Maha Bodhi Society,Anagarika Dharmapala,Sri Dharmarajika Buddha Vihara
Islamic Defenders Front,Muhammad Rizieq Shihab,Petamburan
Chabad Lubavitch,Shneur Zalman of Liadi,770 Eastern Parkway
Hamas,Ahmed Yassin,Gaza City
World Union for Progressive Judaism,Claude Montefiore,Jerusalem
Church of Satan,Anton LaVey,San Francisco
Nation of Islam,Wallace Fard Muhammad,United States of America
True Catholic Church,Lucian Pulvermacher,Springdale
Anbariya Sunni Community,Yusuf Soalih Ajura,Tamale
Church of Light,C. C. Zain,Albuquerque
Center for Jewish–Christian Understanding and Cooperation,David Nekrutman,Jerusalem
Branch Davidians,Benjamin Roden,Mount Carmel Center
Machon Meir,Dov Bigon,Kiryat Moshe
The World Forum for Proximity of Islamic Schools of Thought,Ali Khamenei,Tehran
Ohr Torah Stone,Shlomo Riskin,Jerusalem
USPG,Thomas Bray,London
