col0,col1,col2
School of Civil Engineering,research,National Technical University of Athens
Department of Management Science and Technology,research,Athens University of Economics and Business
Department of Computer Science of TU Darmstadt,computer science,Technische Universität Darmstadt
Universidade Federal da Bahia. Faculdade de Educação,education,Universidade Federal da Bahia
Faculty of Theology of the University of Zurich,Protestant theology,University of Zurich
Imperial College Faculty of Natural Sciences,natural science,Imperial College London
Faculty of Optics and Optometry - USC,optics,University of Santiago de Compostela
Department of Informatics and Telecommunications,research,National and Kapodistrian University of Athens
University of Maryland College of Arts and Humanities,art,University of Maryland
"Faculty for Chemistry and Pharmacy, Ludwig Maximilians University Munich",chemistry,Ludwig Maximilian University of Munich
University of Maryland School of Public Health,public health,University of Maryland
Universidade Federal da Bahia. Faculdade de Comunicação,social communication,Universidade Federal da Bahia
"Faculty of Architecture, Technical University of Cracow",architecture,Tadeusz Kościuszko University of Technology
"Faculty of Biology, University of Warsaw",biology,University of Warsaw
Stanford University School of Humanities and Sciences,science,Stanford University
