col0,col1,col2
Horikaza-ebisu-inja,Ōsaka,Ebisu
YoshidaShrine,Mito,Yamato Takeru
Senhime tenoangū,Himeji,Sugawara no Michizane
Yoshino Shine,Nara Prefecture,Go-Daigo
Nansu shrine,Kagoshima,Saigō Takamori
Jōnangū,Fushimi-ku,Empress Jingu
Shirajige shrine,Matsudo,Sarutahiko Ōkami
Takenob Lnari-jinja,Nakagyō-ku,Inari
Mizonokuci-jinja,Takatsu-ku,Amaterasu
Shirahata-jinjd,Chūō Ward,Ōjin
Ktatetvuwbmononushi-jinja,Ei,Susanoo
Hamamtsu Tōshō-gū,Shizuoka Prefecture,Tokugawa Ieyasu
Senghn Shrie,Matsudo,Minamoto no Yoshiie
Kumano Nachi Tdisha,Nachikatsuura,Kumano Gongen
Kumano Hongū Taisa,Tanabe,Kumano Gongen
