col0,col1,col2,col3
Follow-Up Study of Safety of Pneumostem® in Premature Infants With Intraventricular Hemorrhage,6,2,9
"Feasibility Study: MRI on 6 Months, 1 Year, and 2 Years Old Children Without Sedation",6,2,45
Role of Pepsin Assay in Wheezy Infants,6,2,52
The Early Integrated Intervention for Child Brain-developmental Disorders in China,3,3,900
Research of the Consequences on the Digestive Tract Following the Proposed Treatments for a Urinary Infection in Children,3,3,200
Refractive Error and Biometry in Retinopathy of Prematurity,3,3,35
Baby's First Bites: Promoting Vegetable Intake in Infants and Toddlers,4,3,240
Does Massage With or Without Aromatherapy Reduce Infant's Distress?,6,3,110
Study of Body Composition Methodology in Young Children (InfantPod),5,3,0
Articulation and Phonology in Children With Unilateral Cleft Lip and Palate,3,3,30
Long-term Follow-up of Immunogenicity of a Single Dose of Japanese Encephalitis Chimeric Virus Vaccine (JE-CV) in Toddlers,2,3,596
The Effectiveness of Continuous Glucose Monitoring in Diabetes Treatment for Infants and Young Children,3,3,40
Efficacy of Nebulized Beclomethasone Dipropionate (BDP) in the Treatment of Moderate Croup,6,3,6
Community Based Management of Malnutrition,6,3,800
Media Use in Preschooler Study (MUPS),3,3,160
A Pharmacokinetics (PK) Study in Lice Infested Children 6 Months to 3 Years of Age,6,3,30
Glass Ionomer Sealant and Fluoride Varnish Study to Prevent Early Childhood Caries,2,3,597
Can we Reduce the Number of Vaccine Injections for Children?,2,3,404
Effects of Preventive Treatment for Respiratory Syncytial (RS) Virus Infection During Infancy on Later Atopic Asthma in Preterm Infants,3,3,343
Erythropoietin Therapy for Children With Cerebral Palsy: Phase 1,6,3,11
