col0,col1,col2,col3
CoMakingSpace,2017-08-08,Heidelberg,charitable organization
C3D2,2005-08-30,Dresden,advocacy group
Hacklabor,2016-02-26,Schwerin,community
ACME Labs,2019-03-23,Bielefeld,nonprofit organization
Z-Labor,2015-09-20,Zwickau,nonprofit organization
Polytechnischer Werkraum,2014-05-23,Zittau,nonprofit organization
Chaostreff Flensburg,2015-01-01,Flensburg,nonprofit organization
CoMakingSpace,2017-08-08,Heidelberg,nonprofit organization
Krautspace,2012-12-01,Jena,nonprofit organization
/usr/space,2017-01-01,Leobersdorf,nonprofit organization
