col0,col1,col2
Global Association of Economics Education,personal finance,2017-01-01
Ice Hockey Federation of Lviv Oblast,ice hockey in Ukraine,2007-11-18
Naizen,LGBTI+ rights organization,2015-03-08
Finnish PEN,freedom of speech,1928-01-01
MEU Cymru,education,1986-01-01
"Ukrainian Youth Association, Argentina",Ukrainian Argentine,1950-01-01
Bhavnagar Wild-life Conservation Society,wildlife conservation,1978-01-01
Movimiento Ríos Vivos Antioquia,human rights,2011-01-01
Voces Mesoamericanas: Acción con Pueblos Migrantes,human rights,2011-04-01
Digna Ochoa Human Rights Centre,human rights,2009-01-01
Valor of centuries,historical reenactment,2006-01-01
Center for Hellenic Studies,Hellenic studies,2015-12-01
Civil AIDS Forum,AIDS,2004-01-01
Grupo de Apoyo Mutuo,human rights,1984-01-01
Jihlavská astronomická společnost,astronomy,2004-02-20
SAWA,Women's rights,1998-01-01
Zelena Khvylia EcoClub,ecology,2006-01-01
National Health Authority,insurance,2018-01-01
Women Peace and Security Network – Africa,feminism,2006-05-08
