col0,col1,col2,col3
Iron Maiden,United Kingdom,1975-01-01,Leyton
Overkill,United States of America,1980-01-01,Old Bridge Township
Skid Row,United States of America,1986-01-01,Toms River
Sentenced,Finland,1989-01-01,Muhos
Slayer,United States of America,1981-01-01,Huntington Park
Diamond Head,United Kingdom,1976-01-01,Stourbridge
X Japan,Japan,1982-01-01,Tateyama
Wrathchild,United Kingdom,1980-01-01,Evesham
Testament,United States of America,1982-01-01,Berkeley
Queensrÿche,United States of America,1981-01-01,Bellevue
Moonspell,Portugal,1992-01-01,Amadora
KUDAI,Spain,2002-01-01,Gipuzkoa
Saxon,United Kingdom,1976-01-01,Barnsley
