col0,col1,col2
30th Budapest Honved Infantry Regiment,1886-01-01,1918-01-01
29th Budapest Honved Infantry Regiment,1886-01-01,1918-01-01
24th Brassó Honved Infantry Regiment,1886-01-01,1918-01-01
22nd Landwehr Infantry Regiment Czernowitz,1889-01-01,1918-01-01
21st Kolozsvár Honved Infantry Regiment,1886-01-01,1918-01-01
1st Landwehr Infantry Regiment Wien,1889-05-01,1918-01-01
1st Budapest Honved Infantry Regiment,1886-01-01,1918-01-01
19th Pécs Honved Infantry Regiment,1886-01-01,1918-01-01
19th Landwehr Infantry Regiment Lemberg,1889-01-01,1918-01-01
18th Sopron Honved Infantry Regiment,1886-01-01,1918-01-01
17th Székesfehérvár Honved Infantry Regiment,1886-01-01,1918-01-01
17th Landwehr Infantry Regiment Rzeszów,1889-01-01,1918-01-01
16th Beszterczebánya Honved Infantry Regiment,1886-01-01,1918-01-01
