col0,col1,col2,col3
realraum,Austria,2007-03-01,Jakomini
/usr/space,Austria,2017-01-01,Leobersdorf
Mothership HackerMoms,United States of America,2011-01-01,Berkeley
see-base,Germany,2015-09-01,Überlingen
AfRA,Germany,2013-06-29,Lichtenberg
TOG,Ireland,2009-01-21,County Dublin
X-Hain,Germany,2016-05-01,Friedrichshain-Kreuzberg
Polytechnischer Werkraum,Germany,2014-05-23,Zittau
Makerspace Bonn,Germany,2018-03-03,Bad Godesberg
Segmentation Vault,Austria,2017-01-01,St. Pölten
DevLoL,Austria,2012-10-18,Linz
Hackerspace Bremen,Germany,2011-11-09,Bremen
NYC Resistor,United States of America,2008-01-01,Brooklyn
Coredump,Switzerland,2013-08-26,Canton of St. Gallen
Chaostreff Flensburg,Germany,2015-01-01,Flensburg
Z-Labor,Germany,2015-09-20,Zwickau
Krautspace,Germany,2012-12-01,Jena
Verschwörhaus,Germany,2016-07-01,Ulm
CoMakingSpace,Germany,2017-08-08,Heidelberg
