col0,col1,col2
Opera Graphica,Franco de Rosa,1998-01-01
Edition Moderne,Wolfgang Bortlik,1981-01-01
Fawcett Publications,Wilford Fawcett,1919-01-01
Record Publishing House,Alfredo Machado,1940-01-01
EBAL,Adolfo Aizen,1945-05-18
Tokyopop,Stu Levy,1997-01-01
Boom! Studios,Ross Richie,2005-01-01
Orbit Publications,Ray Herman,1945-01-01
Jonesky,Ma Wing-shing,1989-01-01
Strip Art Features,Ervin Rustemagić,1972-01-01
American Comics Group,Benjamin W. Sangor,1943-01-01
Fantagraphics Books,Gary Groth,1976-01-01
Média-Participations,Rémy Montagne,1986-01-01
Dark Horse Comics,Mike Richardson,1986-01-01
"DC Comics, Inc.",Malcolm Wheeler-Nicholson,1934-01-01
Rue de Sèvres,Louis Delas,2013-01-01
Dupuis,Jean Dupuis,1922-01-01
Marsu Productions,Jean-François Moyersoen,1986-01-01
Delcourt,Guy Delcourt,1986-01-01
All-American Publications,Max Gaines,1938-01-01
