col0,col1,col2,col3,col4
Melbourne Law School,University of Melbourne,Victoria,Australia,1857-01-01
Faculty of Physical and Mathematical Sciences of the University of Chile,University of Chile,Santiago,Chile,1842-11-19
The Faculty of Medicine of Iași,Grigore T. Popa University of Medicine and Pharmacy,Iași,Romania,1879-09-30
"Faculty of Mathematics of the ""Alexandru Ioan Cuza"" University of Iași",Alexandru Ioan Cuza University,Iași,Romania,1989-01-01
"Faculty of Letters of ""Alexandru Ioan Cuza"" University of Iași",Alexandru Ioan Cuza University,Iași,Romania,1860-01-01
"Faculty of Physics of ""Alexandru Ioan Cuza"" University of Iași",Alexandru Ioan Cuza University,Iași,Romania,1962-01-01
"The Faculty of Physical Education and Sport of ""Alexandru Ioan Cuza"" University of Iași",Alexandru Ioan Cuza University,Iași,Romania,1960-01-01
"Faculty of Law of ""Alexandru Ioan Cuza"" University of Iași",Alexandru Ioan Cuza University,Iași,Romania,1855-10-06
"The Faculty of History of ""Alexandru Ioan Cuza"" University of Iași",Alexandru Ioan Cuza University,Iași,Romania,1860-10-26
Alexandru Ioan Cuza University Faculty of Chemistry,Alexandru Ioan Cuza University,Iași,Romania,1864-01-01
Alexandru Ioan Cuza University Faculty of Biology,Alexandru Ioan Cuza University,Iași,Romania,1990-01-01
"The Faculty of Philosophy and Political and Social Sciences ""Alexandru Ioan Cuza"" from Iași",Alexandru Ioan Cuza University,Iași,Romania,1856-01-01
Faculty of Economics and Business Administration of Iasi,Alexandru Ioan Cuza University,Iași,Romania,1962-07-19
École Centrale de Lille,Centrale Graduate School,Villeneuve-d'Ascq,France,1854-10-01
Fairfield University Graduate School of Education and Allied Professions,Fairfield University,Fairfield,United States of America,1950-01-01
Florida Interactive Entertainment Academy,University of Central Florida,Orlando,United States of America,2004-01-01
Harvard Graduate School of Design,Harvard University,Cambridge,United States of America,1936-01-01
La vagancia,Harvard University,Cambridge,United States of America,1817-01-01
George Warren Brown School of Social Work,Washington University in St. Louis,St. Louis,United States of America,1925-01-01
"Graduate Center, CUNY",City University of New York,Manhattan,United States of America,1961-01-01
