col0,col1,col2
University of North Carolina at Chapel Hill,Carmichael Arena,"Cecil G. Sheps Center for Health Services Research, University of North Carolina, Chapel Hill"
University of Wisconsin–Madison,Camp Randall Stadium,Morgridge Institute for Research
University of Virginia,Scott Stadium,"Department of Urology, University of Virginia"
Purdue University,Ross–Ade Stadium,Indiana University – Purdue University Indianapolis
Wayne State University,The South End,"Eugene Applebaum College of Pharmacy and Health Sciences, Wayne State University"
Wichita State University,Cessna Stadium,Kansas Space Grant Consortium
Florida Atlantic University,FAU Baseball Stadium,Harbor Branch Oceanographic Institute
University of Illinois at Urbana–Champaign,Memorial Stadium,Beckman Institute for Advanced Science and Technology
James Madison University,Bridgeforth Stadium and Zane Showker Field,James Madison University Carrier Library
"University of California, Santa Barbara",Caesar Uyesaka Stadium,"Department of Black Studies, University of California, Santa Barbara"
Michigan State University,H-Net,McLaren Flint
Northern Arizona University,KLJX-LP,Cline Library
University of Cincinnati,Nippert Stadium,"Department of Sociology, McMicken College of Arts and Sciences"
University of Central Florida,Spectrum Stadium,Florida Space Grant Consortium
University of Utah,Rice–Eccles Stadium,Utah Space Grant Consortium
"University of California, Davis",Aggie Field,Western Integrated Pest Management Center
"University of California, Berkeley",California Memorial Stadium,International Computer Science Institute
Ohio State University,Value City Arena,"Ohio State University, Newark Campus"
University of Maryland,Cole Field House,University of Maryland College of Agriculture and Natural Resources
University of Louisiana at Lafayette,Cajundome,"Center for Ecology and Environmental Technology, University of Louisiana at Lafayette"
