col0,col1,col2
Daiichi Institute of Technology,Kokubunji,1955-01-01
Christchurch Polytechnic Institute of Technology,Christchurch City,1906-01-01
Cyprus University of Technology,Limassol Municipality,2004-01-01
Sirindhorn International Institute of Technology,Khlong Nueng,1992-01-01
Delta State Polytechnic,Ogwashi-Uku,2002-01-01
Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,"Topi, Khyber Pakhtunkhwa",1995-01-01
Polytech Lille,University of Lille,1974-01-01
"Indira Gandhi Institute of Technology, Sarang",Talcher,1982-01-01
Cape Peninsula University of Technology,City of Cape Town,2005-01-01
İzmir Institute of Technology,Urla,1992-01-01
Florida Institute of Technology,Melbourne,1958-09-22
University of Moratuwa,Moratuwa,1972-01-01
Oregon Institute of Technology,Klamath Falls,1947-01-01
National Chung-Shan Institute of Science and Technology,Taoyuan District,1965-01-01
Babol Noshirvani University of Technology,Babol,1970-01-01
Technological Institute of Celaya,Celaya,1958-01-01
Technical University of Denmark,Lyngby-Taarbæk Municipality,1829-11-05
Karadeniz Technical University,Trabzon Province,1955-05-20
British Columbia Institute of Technology,Burnaby,2006-01-01
"Institute of Technology, Tralee",Tralee,1977-01-01
