col0,col1,col2,col3
Lutkovno gledališče Maribor,Maribor,Rok Žnidaršič,Slovenia
Ljubljana Puppet Theatre,Ljubljana,Ciril Metod Koch,Slovenia
Lutkovno gledališče Maribor,Maribor,Johann Nepomuk Fuchs,Slovenia
Divadlo loutek Ostrava,Ostrava,Gabriela Minářová,Czech Republic
Divadlo loutek Ostrava,Ostrava,Petr Hájek,Czech Republic
State Academic Puppet Theatre,Kharkiv,Fyodor Schechtel,Ukraine
Münchner Marionettentheater,Altstadt-Lehel,Theodor Fischer,Germany
Great Puppet Theatre,Saint Petersburg,Ivan Petrovich Volodihin,Russia
Olsztyn Puppet Theatre,Olsztyn,Anna Maląg,Poland
Teatr Lalek Pleciuga,Szczecin,Jacek Nesterowicz,Poland
