col0,col1,col2,col3
The Gyle Shopping Centre,1993-01-01,United Kingdom,Edinburgh
Fashion Island,1967-09-09,United States of America,Newport Center
Einkaufs-Center Neuperlach – pep,1981-03-05,Germany,Neuperlach
Eastgate Berlin,2005-09-29,Germany,Marzahn
Gropius Passagen,1967-08-21,Germany,Gropiusstadt
The Dubai Mall,2008-05-08,United Arab Emirates,Downtown Dubai
Forum Köpenick,1997-10-23,Germany,Köpenick
MyZeil,2009-02-26,Germany,Innenstadt
Alstertal Mall,1970-11-05,Germany,Poppenbüttel
Europa Passage,2006-10-05,Germany,Altstadt (Hamburg)
Potsdamer Platz Arkaden,1998-10-02,Germany,Tiergarten
Disney Springs,1975-03-22,United States of America,Walt Disney World Resort
Neukölln Arcaden,2000-09-02,Germany,Neukölln
Elizabeth Shopping Centre,1984-01-01,Australia,Elizabeth
Emporia,2012-10-25,Sweden,Hyllie
Urbis Complex,1995-01-01,Belgium,Zuid
Bukit Bintang Plaza,1979-01-01,Malaysia,Bukit Bintang
Alexa,2007-09-12,Germany,Mitte
Arena Mall,2007-11-15,Hungary,Kerepesdűlő
