col0,col1,col2
Luxottica,2018-01-01,"Oakley, Inc."
Viacom,2019-12-04,Paramount Pictures
Mannesmann,2001-08-22,Orange
Finland Steamship Company,1990-01-01,Finnlines
Sperry Corporation,1986-01-01,Remington Rand
EMI,2012-01-01,EMI Music Japan
Kombinat Mikroelektronik Erfurt,1990-01-01,Halbleiterwerk Frankfurt
Sara Lee Corporation,2012-01-01,Douwe Egberts
Magazine Management,1973-01-01,Marvel Entertainment
TUI Travel,2014-01-01,TUI fly Deutschland
Acclaim Entertainment,2004-01-01,Valiant Comics
Siemens & Halske,1966-01-01,Siemens-Schuckert
Dresdner Bank,2009-05-11,Dresdner Kleinwort
Dutch East India Company,1798-01-01,Dutch West India Company
Suez,2008-07-22,Engie Electrabel
Steyr-Daimler-Puch,2001-01-01,Steyr Arms
Fox Animation Studios,2000-01-01,20th Century Studios
Società europea tubifici e acciaierie,1988-01-01,Roncadelle
RIV,1965-01-01,Villar Perosa
Oto Melara,2015-12-31,La Spezia
