col0,col1,col2
99th Infantry Division (1st formation),infantry,Soviet Union
89th Rifle Division,ground forces,Soviet Union
137th Rifle Division,army,Soviet Union
100th Rifle Division,army,Soviet Union
16th Rifle Division,army,Soviet Union
43rd Rifle Division,army,Soviet Union
15th Rifle Division,infantry,Soviet Union
13th Rifle Division,infantry,Soviet Union
111th Rifle Division,infantry,Soviet Union
11th Rifle Division,infantry,Soviet Union
385th Rifle Division (Soviet Union),infantry,Soviet Union
