col0,col1,col2,col3
Wadham College,Oxford,Nicholas Wadham,United Kingdom
University College,Oxford,William of Durham,United Kingdom
Merton College,Oxford,Walter de Merton,United Kingdom
St Peter's College,Oxford,Francis Chavasse,United Kingdom
Lady Margaret Hall,Oxford,Elizabeth Wordsworth,United Kingdom
St Hugh's College,Oxford,Elizabeth Wordsworth,United Kingdom
St Hilda's College,Oxford,Dorothea Beale,United Kingdom
Oriel College,Oxford,Adam de Brome,United Kingdom
Exeter College,Oxford,Walter de Stapledon,United Kingdom
Brasenose College,Oxford,William Smyth,United Kingdom
St Antony's College,Oxford,Antonin Besse,United Kingdom
St John's College,Oxford,Thomas White,United Kingdom
