col0,col1,col2
Hertfordshire Archives and Local Studies,"County Hall, Pegs Lane, Hertford, England, SG13 8EJ",Hertfordshire County Council
Welwyn Garden City Central Library,"Welwyn Garden City Library & Information Service, Campus West, Welwyn Garden City, Hertfordshire, AL8 6AJ",Hertfordshire County Council
Kenton Library,"Kenton Library, Kenton Lane, Kenton, HA3 8UJ",Harrow London Borough Council
Witham Library,"Witham Library, 18 Newland Street, Witham, Essex, CM8 2AQ, England",Essex County Council
Halstead Library,"Halstead Library, Bridge Street, Halstead, Essex, CO9 1HU",Essex County Council
Llandudno Library,"Llandudno Library, Mostyn Street, Llandudno, Conwy, LL30 2RP, Wales",Conwy County Borough Council
Holborn Library,"Holborn Library, 32 Theobolds Road, London, WC1X 8PA",Camden London Borough Council
West Wycombe Library,"West Wycombe Library, Swan Yard, High Street, West Wycombe, HP14 3AE",Buckinghamshire County Council
Bromley Central Library,"High Street,  Bromley, BR1 1EX",Bromley London Borough Council
Sparkhill Library,"Sparkhill Library, 641 Straford Road, Birmingham, B11 4EA",Birmingham City Council
Camelford Library,"Camelford Library and One Stop Shop, Town Hall, Market Place, Camelford, PL32 9PD",Cornwall Council
Winton Library,"Wimborne Road,  Bournemouth, BH9 2EN",Bournemouth Borough Council
Tuckton Library,"Tuckton Library, Wick Lane,  Bournemouth, BH6 4LF",Bournemouth Borough Council
Westbourne Library,"Westbourne Library, Alum Chine Road,  Bournemouth, BH4 8DX",Bournemouth Borough Council
Quarry Bay Public Library,"Quarry Bay Public Library, 4-5/F., Quarry Bay Municipal Services Building, 38 Quarry Bay Street, Quarry Bay, Hong Kong",Hong Kong Public Libraries
Fa Yuen Street Public Library,"Fa Yuen Street Public Library, 4-5/F., Fa Yuen Street Municipal Services Building, 123A Fa Yuen Street, Mong Kok, Kowloon, Hong Kong",Hong Kong Public Libraries
Shui Wo Street Public Library,"Shui Wo Street Public Library, 5-6/F., Shui Wo Street Municipal Services Buliding, 9 Shui Wo Street, Kwun Tong, Kowloon, Hong Kong",Hong Kong Public Libraries
Yau Ma Tei Public Library,"Yau Ma Tei Public Library, G & M/F., 250 Shanghai Street, Yau Ma Tei, Kowloon, Hong Kong",Hong Kong Public Libraries
