col0,col1,col2,col3
Ihiala,supervisory councillors of Ihiala local government,Chairman of Ihiala local government,Ihiala legislative council
Gboko,supervisory councillors of Gboko local government,Chairman of Gboko local government,Gboko legislative council
Dutse,supervisory councillors of Dutse local government,Chairman of Dutse local government,Dutse legislative council
Birnin Kebbi,supervisory councillors of Birnin Kebbi local government,Chairman of Birnin Kebbi local government,Birnin Kebbi legislative council
Bauchi,supervisory councillors of Bauchi local government,Chairman of Bauchi local government,Bauchi legislative council
Bama,supervisory councillors of Bama local government,Chairman of Bama local government,Bama legislative council
Amuwo-Odofin,supervisory councillors of Amuwo-Odofin local government,Chairman of Amuwo-Odofin local government,Amuwo-Odofin legislative council
Alimosho,supervisory councillors of Alimosho local government,Chairman of Alimosho local government,Alimosho legislative council
Akko,supervisory councillors of Akko local government,Chairman of Akko local government,Akko legislative council
Ajeromi-Ifelodun,supervisory councillors of Ajeromi-Ifelodun local government,Chairman of Ajeromi-Ifelodun local government,Ajeromi-Ifelodun legislative council
Agege,supervisory councillors of Agege local government,Chairman of Agege local government,Agege legislative council
Ado-Odo/Ota,supervisory councillors of Ado-Odo/Ota local government,Chairman of Ado-Odo/Ota local government,Ado-Odo/Ota legislative council
Abeokuta South,supervisory councillors of Abeokuta South local government,Chairman of Abeokuta South local government,Abeokuta South legislative council
