col0,col1,col2
"Thangal Kunju Musaliar College of Engineering, Kollam",Kollam district,APJ Abdul Kalam Technological University
College of Engineering Munnar,Kerala,APJ Abdul Kalam Technological University
Sri Revana Siddeshwara Institute of Technology,Bengaluru,Visvesvaraya Technological University
"Vidya Academy of Science and Technology, Thrissur",Thrissur district,University of Calicut
Potti Sriramulu College of Engineering & Technology,Vijayawada,"Jawaharlal Nehru Technological University, Kakinada"
Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering and Technology,Hyderabad,"Jawaharlal Nehru Technological University, Hyderabad"
L.J. Institute of Engineering & Technology,Gujarat,Gujarat Technological University
Goa Engineering College,"Farmagudi, Goa",Goa University
Gaya College of Engineering,Gaya,Aryabhatta Knowledge University
Malaviya National Institute of Technology Jaipur,Rajasthan,Ministry of Human Resource Development
"University College of Engineering, Kakatiya University",Kothagudem,All India Council for Technical Education
Marathwada Institute of Technology,Aurangabad,All India Council for Technical Education
State Council for Technical Education & Vocational Training,Bhubaneswar,All India Council for Technical Education
"Sarabhai Institute of Science & Technology, Vellanadu, Thiruvananthapuram",Thiruvananthapuram,All India Council for Technical Education
Gandhi Institute for Technology,Odisha,All India Council for Technical Education
Thakur College of Engineering and Technology,Maharashtra,All India Council for Technical Education
St. Thomas' College of Engineering and Technology,Kolkata district,Maulana Abul Kalam Azad University of Technology
Techno India College of Technology,Kolkata district,Maulana Abul Kalam Azad University of Technology
IMPS College of Engineering and Technology,Malda district,Maulana Abul Kalam Azad University of Technology
Hooghly Engineering and Technology College,Hooghly district,Maulana Abul Kalam Azad University of Technology
