col0,col1,col2,col3
Sky 2013,Vasil Kiryienka,Sky 2012,Dave Brailsford
Caisse d'Épargne-Illes Balears 2006,Alexei Markov,Illes Balears-Caisse d'Épargne 2005,José Miguel Echavarri García
BMC Racing 2013,Marcus Burghardt,BMC Racing 2012,Jim Ochowicz
CSC Saxo Bank 2008,Jens Voigt,CSC 2007,Bjarne Riis
Saxo Bank-Tinkoff Bank 2012,Daniel Navarro,Saxo Bank-Sungard 2011,Bjarne Riis
Sky 2013,Jonathan Tiernan-Locke,Sky 2012,Dave Brailsford
Caisse d'Épargne-Illes Balears 2006,Marco Fertonani,Illes Balears-Caisse d'Épargne 2005,José Miguel Echavarri García
BMC Racing 2013,Klaas Lodewyck,BMC Racing 2012,Jim Ochowicz
CSC Saxo Bank 2008,André Steensen,CSC 2007,Bjarne Riis
Sky 2012,Juan Antonio Flecha,Sky 2011,Dave Brailsford
Vacansoleil-DCM 2013,Kris Boeckmans,2012 Vacansoleil-DCM season,Daan Luijkx
CSC 2005,Jens Voigt,CSC 2004,Bjarne Riis
CSC 2007,Jens Voigt,CSC 2006,Bjarne Riis
