col0,col1,col2
ODC/Dance,1971-01-01,United States of America
Mystic Ballet,1997-01-01,United States of America
Minnesota Dance Theatre,1962-01-01,United States of America
Grupo Folklórico Los Mejicas,1972-01-01,United States of America
Mal Pelo,1989-01-01,Spain
Holy Body Tattoo,1993-01-01,Canada
Mayumana troupe,1997-01-01,Israel
Batsheva Dance Company,1979-01-01,Israel
Expressions Dance Company,1984-01-01,Australia
Descendance,1999-01-01,Australia
Australian Dance Theatre,1965-01-01,Australia
Australian Choreographic Ensemble,1992-01-01,Australia
Anything Is Valid Dance Theatre,2006-01-01,Australia
Bangarra Dance Theatre,1989-01-01,Australia
ECNAD,1996-01-01,Singapore
Narrenzunft Schömberg,1922-01-01,Germany
Grupo Corpo,1975-01-01,Brazil
Scottish Dance Theatre,1986-01-01,United Kingdom
Les Gens du Quai,1993-01-01,France
Kinkaleri,1995-01-01,Italy
