col0,col1,col2
Royal Thai Air Force,1913-01-01,Royal Thai Armed Forces
Ukrainian Air Force,1992-03-17,Armed Forces of Ukraine
Libyan Air Force,1962-01-01,Libyan armed forces
Royal Cambodian Air Force,1953-01-01,Royal Cambodian Armed Forces
Tunisian Air Force,1959-01-01,Tunisian Armed Forces
Slovenian Air Force and Air Defence,1992-01-01,Slovenian Armed Forces
Royal Norwegian Air Force,1944-01-01,Norwegian Armed Forces
Algerian Air Force,1962-01-01,Algerian Armed Forces
Chilean Air Force,1910-01-01,Armed Forces of Chile
Indonesian Air Force,1946-04-09,Indonesian National Armed Forces
Syrian Arab Air Force,1948-01-01,Syrian Arab Armed Forces
Romanian Air Force,1915-08-01,Romanian Armed Forces
Bolivian Air Force,1923-01-01,Bolivian Armed Forces
Air Component,1910-01-01,Belgian Armed Forces
Royal Bahraini Air Force,1977-01-01,Bahrain Defence Force
Swedish Air Force,1926-01-01,Swedish Armed Forces
Georgian Air Force,1991-01-01,Georgian Armed Forces
Botswana Defence Force Air Wing,1977-01-01,Botswana Defence Force
Kenya Air Force,1964-06-01,Kenya Defence Forces
Imperial and Royal Aviation Troops,1892-01-01,Austro-Hungarian Army
