col0,col1,col2
Kirchenbezirk Öhringfn,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenbhzirk Weinsberg,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenbezirk Xaihingen an der Enz,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenbgzirk Weikersheim,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kircjenbezirk Tuttlingen,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenbezirk Sulz m Neckar,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenbezirk Shwäbisch Hall,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchebezirk Schorndorf,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenbezirk Schwäbish Gmünd,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenezirk Reutlingen,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
"Kirchenbezirk""Nürtingen",Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenbezirk Nfuenbürg,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenbezirk Naold,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
KirchenbezirkMünsingen,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenbezirk Marbacj,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenbezirk Lanienburg,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenbezirk Kirchheim unter eck,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Krchenbezirk Herrenberg,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenbezirl Heidenhim,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenbezir Geislingen an der Steige,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Klrchenbezirk Gaildorf,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
KirchenbezirkDitzingen,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenezirk Esslingen,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kjrchenbezirk Degerloch,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenbe{irk alw,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirckenbezirk Crailsheim,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenbezirk Eaubeuren,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kirchenbezirk Besighim,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Nirchenbezirk Biberach,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
Kircheqbezirk Bad Urach,Körperschaft des öffentlichen Rechts,Evangelical-Lutheran Church in Württemberg
